id,sku_id,title,slug,category,sub_category,brand_name,product_type,gender,colorways,brand_sku,model,lowest_price,description,is_d2c,is_active,is_certificate_required,featured_image
30527,GOATMIUMEL087,Miu Miu Leather Belt Bag 'Caramel',miu-miu-leather-belt-bag-caramel,bags & handbags,belt bags,miu miu,belts,female,caramel,5BL015 2E6Y F098L,,0,,FALSE,TRUE,FALSE,https://image.goat.com/1000/attachments/product_template_pictures/images/097/145/786/original/1354393_00.png.png
30755,GOATOFFACK814,Off-White Nylon Bumbag 'Black',off-white-nylon-bumbag-black,bags & handbags,belt bags,off-white,miscellaneous,female,black,OWNA075E190740771000,,0,,FALSE,TRUE,FALSE,https://image.goat.com/1000/attachments/product_template_pictures/images/082/736/137/original/542948_00.png.png
30779,GOATOFFINK807,Off-White Burrow Shoulder 'Pink',off-white-burrow-shoulder-pink,bags & handbags,shoulder bags,off-white,tops,female,pink,OWNN005S22LEA0013000,,0,,FALSE,TRUE,FALSE,https://image.goat.com/1000/attachments/product_template_pictures/images/072/358/412/original/943461_00.png.png
30792,GOATOFFACK444,Off-White iWatch Industrial Belt Band 'Yellow/Black',off-white-iwatch-industrial-belt-band-yellowblack,jewelry & watch care & accessories,belt bags,off-white,miscellaneous,male,yellow/black,OMZG070S22FAB0011810,,0,,FALSE,TRUE,FALSE,https://image.goat.com/1000/attachments/product_template_pictures/images/073/078/527/original/951593_00.png.png
30809,GOATVALACK586,Valentino Belt Bag 'Black',valentino-belt-bag-black,bags & handbags,belt bags,valentino,belts,male,black,1Y2B0B77MVC 0NO,,0,,FALSE,TRUE,FALSE,https://image.goat.com/1000/attachments/product_template_pictures/images/078/286/099/original/1039067_00.png.png
31080,GOATVERACK129,Versace Medusa Biggie Belt Bag 'Black',versace-medusa-biggie-belt-bag-black,bags & handbags,belt bags,versace,miscellaneous,male,black,1005155 1A03190 1B00V,,0,,FALSE,TRUE,FALSE,https://image.goat.com/1000/attachments/product_template_pictures/images/098/272/160/original/1005163_00.png.png
31271,GOATSAIIGE581,Saint Laurent Kate Tassel Shoulder Bag 'Dark Beige',saint-laurent-kate-tassel-shoulder-bag-dark-beige,bags & handbags,crossbody bags,saint laurent,wallets,female,dark beige,452159 BOW0J 2721,,0,,FALSE,TRUE,FALSE,https://image.goat.com/1000/attachments/product_template_pictures/images/070/792/120/original/929258_00.png.png
31548,GOATMAROIL110,Marc Jacobs Large Shoulder Bucket Bag 'Argan Oil',marc-jacobs-large-shoulder-bucket-bag-argan-oil,bags & handbags,shoulder bags,marc jacobs,shoulder_bags,female,argan oil,2R4HSH037H02 212,,0,,FALSE,TRUE,FALSE,https://image.goat.com/1000/attachments/product_template_pictures/images/110/716/763/original/1627621_00.png.png
31549,GOATMARITE021,Marc Jacobs Zebra Canvas Large Tote Bag 'Black/White',marc-jacobs-zebra-canvas-large-tote-bag-blackwhite,bags & handbags,tote bags,marc jacobs,tote_bags,female,black/white,2F4HTT020H05 005,,34499,,FALSE,TRUE,FALSE,https://image.goat.com/1000/attachments/product_template_pictures/images/107/884/919/original/1570162_00.png.png
31551,GOATMARASH946,Marc Jacobs Denim Chain Medium Tote Bag 'Dark Wash',marc-jacobs-denim-chain-medium-tote-bag-dark-wash,bags & handbags,tote bags,marc jacobs,tote_bags,female,dark wash,2F4HTT018H05 473,,29999,,FALSE,TRUE,FALSE,https://image.goat.com/1000/attachments/product_template_pictures/images/107/808/442/original/1568709_00.png.png
31552,GOATMARLOT771,Marc Jacobs Small Tote Bag 'Merlot',marc-jacobs-small-tote-bag-merlot,bags & handbags,tote bags,marc jacobs,tote_bags,female,merlot,M0017025 610,,30279,,FALSE,TRUE,FALSE,https://image.goat.com/1000/attachments/product_template_pictures/images/110/716/751/original/1627619_00.png.png
31554,GOATMARTON271,Marc Jacobs Shoulder Bag 'Cotton',marc-jacobs-shoulder-bag-cotton,bags & handbags,shoulder bags,marc jacobs,shoulder_bags,female,cotton,2R4HSH038H02 137,,0,,FALSE,TRUE,FALSE,https://image.goat.com/1000/attachments/product_template_pictures/images/111/748/527/original/1649250_00.png.png
31555,GOATMARACK681,Marc Jacobs Dual Chain Mini Bag 'Black',marc-jacobs-dual-chain-mini-bag-black,bags & handbags,shoulder bags,marc jacobs,shoulder_bags,female,black,2R4SMN008S02 001,,0,,FALSE,TRUE,FALSE,https://image.goat.com/1000/attachments/product_template_pictures/images/110/716/752/original/1627620_00.png.png
31556,GOATMARITE834,Marc Jacobs Saddle Bag 'Cloud White',marc-jacobs-saddle-bag-cloud-white,bags & handbags,shoulder bags,marc jacobs,shoulder_bags,female,cloud white,2S3HMS003H03 123,,0,,FALSE,TRUE,FALSE,https://image.goat.com/1000/attachments/product_template_pictures/images/110/716/782/original/1627626_00.png.png
31557,GOATMAROOD583,Marc Jacobs Canvas Medium Tote Bag 'Oxblood',marc-jacobs-canvas-medium-tote-bag-oxblood,luggage & bags,tote bags,marc jacobs,tote_bags,female,oxblood,M0016161 604,,0,,FALSE,TRUE,FALSE,https://image.goat.com/1000/attachments/product_template_pictures/images/109/879/464/original/1611143_00.png.png
31560,GOATMARAND762,Marc Jacobs The Jacquard Mini Tote Bag 'Warm Sand',marc-jacobs-the-jacquard-mini-tote-bag-warm-sand,bags & handbags,tote bags,marc jacobs,tote_bags,female,warm sand,M0017025263 WARM,,0,,FALSE,TRUE,FALSE,https://image.goat.com/1000/attachments/product_template_pictures/images/089/036/282/original/1216968_00.png.png
31561,GOATMARREY545,Marc Jacobs Teddy Shearling Small Traveller Tote Bag 'Grey',marc-jacobs-teddy-shearling-small-traveller-tote-bag-grey,luggage & bags,tote bags,marc jacobs,tote_bags,female,grey,M0016740 051,,0,,FALSE,TRUE,FALSE,https://image.goat.com/1000/attachments/product_template_pictures/images/080/172/867/original/1073900_00.png.png
31575,ADIENS885CEF,adidas XLG Deluxe Black (Women's),adidas-xlg-deluxe-black-womens,casual footwear,Shoes,Adidas,sneakers,male,,,,0,,FALSE,TRUE,TRUE,https://images.stockx.com/images/adidas-XLG-Deluxe-Black-Womens.jpg?fit=fill&bg=FFFFFF&w=576&h=384&q=57&dpr=2&trim=color&updated_at=1731096582
31577,ADIRED7A7146,Adizero Evo SL 'Carbon Lucid Red',adizero-evo-sl-carbon-lucid-red,sports & performance footwear,Shoes,Adidas,sneakers,male,,,,13680,,FALSE,TRUE,TRUE,https://image.goat.com/transform/v1/attachments/product_template_additional_pictures/images/110/482/472/original/1591105_01.jpg.jpeg?action=crop&width=1000
31792,Pol��neBUTOUD077,Button Bow Sphere - Cloud,button-bow-sphere-cloud,bags & handbags,Handbags,Pol��ne,,,,,,0,"Unveiled at Paris Fashion Week, the ���Button Bow Sphere��� combines R��is��n Pierce���s feminine, poetic universe with Pol��ne���s signature leather craft.
Poised on a handle, each hemisphere is wrapped in nappa leather and adorned with twenty-four meticulously hand-stitched and riveted buttons and bows. Beneath the sphere, a leather cord cradles a bow and an elegantly suspended round droplet.",FALSE,TRUE,FALSE,https://cdn.shopify.com/s/files/1/0009/5063/2505/files/packshot-front_button-bow-sphere-nuage.png?v=1742994336
31793,Pol��neBUTOUD960,Button Bow Box - Cloud,button-bow-box-cloud,bags & handbags,Handbags,Pol��ne,,,,,,0,"Unveiled at Paris Fashion Week, the ���Button Bow Box��� is the fruit of an encounter between R��is��n Pierce���s feminine, poetic universe and Pol��ne���s signature leather craft.
Meticulously sculpted in wood, its structured form is wrapped in supple nappa leather by skilled artisans and adorned with sixty-four hand-stitched buttons and bows. The shoulder strap is decorated with oval droplets held in place by knots.",FALSE,TRUE,FALSE,https://cdn.shopify.com/s/files/1/0009/5063/2505/files/packshot-front_button-bow-box-nuage.png?v=1742994341
31794,Pol��neBUTINK397,Button Bow Box - Ink,button-bow-box-ink,bags & handbags,Handbags,Pol��ne,,,,,,0,"Unveiled at Paris Fashion Week, the ���Button Bow Box��� is the fruit of an encounter between R��is��n Pierce���s feminine, poetic universe and Pol��ne���s signature leather craft.
Meticulously sculpted in wood, its structured form is wrapped in supple nappa leather by skilled artisans and adorned with sixty-four hand-stitched buttons and bows. The shoulder strap is decorated with oval droplets held in place by knots.",FALSE,TRUE,FALSE,https://cdn.shopify.com/s/files/1/0009/5063/2505/files/packshot-front_button-bow-box-encre.png?v=1742994336
31795,Pol��neBUTINK360,Button Bow Sphere - Ink,button-bow-sphere-ink,bags & handbags,Handbags,Pol��ne,,,,,,0,"Unveiled at Paris Fashion Week, the ���Button Bow Sphere��� combines R��is��n Pierce���s feminine, poetic universe with Pol��ne���s signature leather craft.
Poised on a handle, each hemisphere is wrapped in nappa leather and adorned with twenty-four meticulously hand-stitched and riveted buttons and bows. Beneath the sphere, a leather cord cradles a bow and an elegantly suspended round droplet.",FALSE,TRUE,FALSE,https://cdn.shopify.com/s/files/1/0009/5063/2505/files/packshot-front_button-bow-sphere-encre.png?v=1742994336
31796,Pol��neBRIOND892,B��ri - Onda Fresh Almond,beri-onda-fresh-almond,bags & handbags,Handbags,Pol��ne,,,,,,0,"Obtained by folding four pieces of leather and forming the handle, the ���B��ri��� model exudes a strong yet sophisticated style with its tailored base and central clasp. In the Onda edition, it is adorned with a wavy leather relief. Each individual buckle is hand-placed and then stitched, highlighting the dexterity of the leather goods artisans.",FALSE,TRUE,FALSE,https://cdn.shopify.com/s/files/1/0009/5063/2505/files/packshot-front_beri-onda-amande-fraiche.png?v=1729000591
31797,Pol��neCYMVAS122,Cyme - Beige Canvas,cyme-beige-canvas,bags & handbags,Handbags,Pol��ne,,,,,,71899,"This sculptured tote bag featuring waves, folds, and curves can be used in two ways. Basket-style, with its sides open and straps on the outside, or As a flower-like closed bag, with its sides tucked in and its straps crossed on the inside.",FALSE,TRUE,FALSE,https://cdn.shopify.com/s/files/1/0009/5063/2505/products/packshot-front_cyme-beige-tissu.png?v=1682350731
31798,Pol��neNUMVAS832,Num��ro Dix - Duo Camel Canvas,numero-dix-duo-camel-canvas,bags & handbags,Handbags,Pol��ne,,,,,,0,"With its rounded shape, foam padding, and hand-stitching, the ���Num��ro Dix��� is a nod to the equestrian codes of saddlery. The canvas edition is cut from flecked wool that combines two shades of thread and leather trim accents.",FALSE,TRUE,FALSE,https://cdn.shopify.com/s/files/1/0009/5063/2505/products/packshot-front_numero-dix-camel-tissu.png?v=1682352397
31799,Pol��neNEIEAT996,Neiti - Duo Wheat,neiti-duo-wheat,bags & handbags,Handbags,Pol��ne,,,,,,49669,"The Neiti model reinterprets an iconic leather goods braiding technique by softening it with wave-like undulating lines, along with interconnecting smooth and grained tone-on-tone leathers. Clever folds give the mini-bag its shape and volume.",FALSE,TRUE,FALSE,https://cdn.shopify.com/s/files/1/0009/5063/2505/files/packshot-front_neiti-ble.png?v=1688999694
31800,Pol��neMOKACK153,Mokki - Textured Black,mokki-textured-black,bags & handbags,Handbags,Pol��ne,,,,,,99069,"The ""Mokki"" model showcases the art of folding with its textured leather. The corners are cut to reveal smooth leather for a subtle interplay of textures. The bag���s interior is roomy and divided into compartments, all protected by a flap that features an engraved clasp. With its adjustable shoulder strap held in place by snap hooks, the model smoothly adapts to your movements.",FALSE,TRUE,FALSE,https://cdn.shopify.com/s/files/1/0009/5063/2505/files/packshot-front_mokki-full-noir.png?v=1753717455
31801,Pol��neMOKACK519,Mokki Mini - Textured Black,mokki-mini-textured-black,bags & handbags,Handbags,Pol��ne,,,,,,86719,"Ingeniously constructed from thirty-six leather panels, the ���Mokki Mini��� model celebrates the art of folding through a subtle interplay of textured and smooth leathers. The bag���s interior is divided into compartments, all protected by a flap that features an engraved clasp. With its adjustable shoulder strap held in place by snap hooks, the model smoothly adapts to your movements.",FALSE,TRUE,FALSE,https://cdn.shopify.com/s/files/1/0009/5063/2505/files/packshot-front_mini-mokki-full-noir.png?v=1753717615
31806,HBMETETB779,Meta Bear Belt Bag (H-060-BB-METB),meta-bear-belt-bag-h-060-bb-metb,bags & handbags,"Belt bag, Meta Bear, Meta Bear, Patterns",Henney Bear,,,,,,0,Type : Belt Bag Size : Height35*Width9cm*Depth20cm Outer Material : Tapestry Inner Material : Polyester Leather Parts : Premium Quality PU Country of Origin : PRC ____________________________________________________________ Exterior Features : Two compartments with zipper closure Adjustable Broad Strap One front slide-in pocket One front zipper pocket PU leather base with metal feet to prevent scuffing ____________________________________________________________ Interior Features: Signature Lining One zipper pocket One slide-in open pocket,TRUE,TRUE,FALSE,https://henneybear.in/wp-content/uploads/2024/03/14.jpg
31807,HBREDBRD858,Red Daisy Belt Bag (H-060-BB-RD),red-daisy-belt-bag-h-060-bb-rd,luggage & bags,"Belt bag, Red Daisy",Henney Bear,,,,,,6299,Type : Belt Bag Size : Height35*Width9cm*Depth20cm Outer Material : Tapestry Inner Material : Polyester Leather Parts : Premium Quality PU Country of Origin : PRC ____________________________________________________________ Exterior Features : Two compartments with zipper closure Adjustable Broad Strap One front slide-in pocket One front zipper pocket PU leather base with metal feet to prevent scuffing ____________________________________________________________ Interior Features: Signature Lining One zipper pocket One slide-in open pocket,TRUE,TRUE,FALSE,https://henneybear.in/wp-content/uploads/2024/03/12.jpg
31808,HBBLUBHB014,Blue Hummingbird Crossbody Bag (HW-064-CLT-BHB),blue-hummingbird-crossbody-bag-hw-064-clt-bhb,bags & handbags,"Blue Hummingbird, Crossbody Bag",Henney Bear,,,,,,0,Type : Crossbody Bag Size : Height15.5cm*Width5cm*Depth16cm Outer Material : Tapestry Inner Material : Polyester Leather Parts : Faux Leather Country of origin : PRC ____________________________________________________________ Exterior Features : Main compartment with flap closure and signature metal lock One detachable signature classic chain strap One back slide-in pocket ____________________________________________________________ Interior Features: Signature Lining One main compartment Two slide-in open pocket���,TRUE,TRUE,FALSE,https://henneybear.in/wp-content/uploads/2023/01/HW-064-BHB.jpg
31809,HBGRETGB281,Green Bear Crossbody Bag (HW-064-CLT-GB),green-bear-crossbody-bag-hw-064-clt-gb,bags & handbags,"Crossbody Bag, Green Bear",Henney Bear,,,,,,0,Type : Crossbody Bag Size : Height15.5cm*Width5cm*Depth16cm Outer Material : Tapestry Inner Material : Polyester Leather Parts : Faux Leather Country of origin : PRC ____________________________________________________________ Exterior Features : Main compartment with flap closure and signature metal lock One detachable signature classic chain strap One back slide-in pocket ____________________________________________________________ Interior Features: Signature Lining One main compartment Two slide-in open pocket���,TRUE,TRUE,FALSE,https://henneybear.in/wp-content/uploads/2024/03/91.jpg
31810,HBPARBPB628,Paris Bear Crossbody Bag (H-1129-CB-PB),paris-bear-crossbody-bag-h-1129-cb-pb,bags & handbags,"Crossbody Bag, Paris Bear, Patterns",Henney Bear,,,,,,0,Type : Crossbody Size : Height24cm*Width7cm*Depth14cm Outer Material : Tapestry Inner Material : Polyester Leather Parts : Faux Leather Country of origin : PRC ____________________________________________________________ Exterior Features: Two straps: one narrow crossbody strap and one broad shoulder strap (detachable) Outer pocket equipped with card slots and zipper closure Main compartment secured with zipper closure ____________________________________________________________ Interior Features: One pocket with zipper Two slide-in pockets,TRUE,TRUE,FALSE,https://henneybear.in/wp-content/uploads/2024/04/H-1129-CB-PB-1.jpg
31811,HBBLUBHB411,Blue Hummingbird Crossbody Bag (H-1129-CB-BHB),blue-hummingbird-crossbody-bag-h-1129-cb-bhb,bags & handbags,"Blue Hummingbird, Crossbody Bag, Patterns",Henney Bear,,,,,,0,Type : Crossbody Size : Height24cm*Width7cm*Depth14cm Outer Material : Tapestry Inner Material : Polyester Leather Parts : Faux Leather Country of origin : PRC ____________________________________________________________ Exterior Features: Two straps: one narrow crossbody strap and one broad shoulder strap (detachable) Outer pocket equipped with card slots and zipper closure Main compartment secured with zipper closure ____________________________________________________________ Interior Features: One pocket with zipper Two slide-in pockets,TRUE,TRUE,FALSE,https://henneybear.in/wp-content/uploads/2024/04/H-1129-CB-BHB-1.jpg
31812,HBSTRSTB851,Strawberry & Bird Crossbody Bag (H-1129-CB-STB),strawberry-bird-crossbody-bag-h-1129-cb-stb,bags & handbags,"Crossbody Bag, Patterns, Strawberry & Bird",Henney Bear,,,,,,0,Type : Crossbody Size : Height24cm*Width7cm*Depth14cm Outer Material : Tapestry Inner Material : Polyester Leather Parts : Faux Leather Country of origin : PRC ____________________________________________________________ Exterior Features: Two straps: one narrow crossbody strap and one broad shoulder strap (detachable) Outer pocket equipped with card slots and zipper closure Main compartment secured with zipper closure ____________________________________________________________ Interior Features: One pocket with zipper Two slide-in pockets,TRUE,TRUE,FALSE,https://henneybear.in/wp-content/uploads/2024/04/H-1129-CB-STB-1.jpg
31813,HBBIGBEN578,Big Ben Crossbody Bag (H-1129-CB-BBEN),big-ben-crossbody-bag-h-1129-cb-bben,bags & handbags,"Big Ben, Crossbody Bag, Patterns",Henney Bear,,,,,,0,Type : Crossbody Size : Height24cm*Width7cm*Depth14cm Outer Material : Tapestry Inner Material : Polyester Leather Parts : Faux Leather Country of origin : PRC ____________________________________________________________ Exterior Features: Two straps: one narrow crossbody strap and one broad shoulder strap (detachable) Outer pocket equipped with card slots and zipper closure Main compartment secured with zipper closure ____________________________________________________________ Interior Features: One pocket with zipper Two slide-in pockets,TRUE,TRUE,FALSE,https://henneybear.in/wp-content/uploads/2024/04/H-1129-CB-BBEN-1.jpg
31814,HBHENPWD937,Henney Password Crossbody Bag (H-1171-CB-HPWD),henney-password-crossbody-bag-h-1171-cb-hpwd,bags & handbags,"Crossbody Bag, Henney Password",Henney Bear,,,,,,9299,Type : Crossbody Size : Height24cm*Width9cm*Depth15.5cm Outer Material : Tapestry Inner Material : Polyester Leather Parts : Faux Leather Country of origin : PRC ____________________________________________________________ Exterior Features : Stylish signature metal logo Main compartment with zipper closure Fixed &amp; Adjustable shoulder strap Two back zipper pockets One front zipper pocket ____________________________________________________________ Interior Features: One main compartment One zipper pocket One open slide-in pocket,TRUE,TRUE,FALSE,https://henneybear.in/wp-content/uploads/2024/10/H-1171-CB-HPWD-1.jpg
31815,HBBLALKB016,Black Bear Crossbody Bag (H-1171-CB-BLKB),black-bear-crossbody-bag-h-1171-cb-blkb,bags & handbags,"Black Bear, Crossbody Bag",Henney Bear,,,,,,0,Type : Crossbody Size : Height24cm*Width9cm*Depth15.5cm Outer Material : Tapestry Inner Material : Polyester Leather Parts : Faux Leather Country of origin : PRC ____________________________________________________________ Exterior Features : Stylish signature metal logo Main compartment with zipper closure Fixed &amp; Adjustable shoulder strap Two back zipper pockets One front zipper pocket ____________________________________________________________ Interior Features: One main compartment One zipper pocket One open slide-in pocket,TRUE,TRUE,FALSE,https://henneybear.in/wp-content/uploads/2024/10/H-1171-CB-BLKB-1.jpg
31816,HBGREBGB563,Green Bear Crossbody Bag (H-1016-CB-GB),green-bear-crossbody-bag-h-1016-cb-gb,bags & handbags,"Crossbody Bag, Green Bear, Rakhi Picks",Henney Bear,,,,,,9799,Type : Crossbody Size : Height16.5cm*Width11.5cm*Depth20.5cm Outer Material : Tapestry Inner Material : Polyester Leather Parts : Faux Leather Country of origin : PRC ____________________________________________________________ Exterior Features : Stylish signature metal logo Two zipper compartments Fixed &amp; Adjustable shoulder strap One front zipper pocket One slide-in pocket in back ____________________________________________________________ Interior Features: One main compartment One zipper pocket One open slide-in pocket,TRUE,TRUE,FALSE,https://henneybear.in/wp-content/uploads/2024/12/H-1016-GREENBEAR-1.jpg
31817,HBEUREUC137,Euro City Crossbody Bag (H-1171-CB-EUC),euro-city-crossbody-bag-h-1171-cb-euc,bags & handbags,"Crossbody Bag, Euro City",Henney Bear,,,,,,9299,Type : Crossbody Size : Height24cm*Width9cm*Depth15.5cm Outer Material : Tapestry Inner Material : Polyester Leather Parts : Faux Leather Country of origin : PRC ____________________________________________________________ Exterior Features : Stylish signature metal logo Main compartment with zipper closure Fixed &amp; Adjustable shoulder strap Two back zipper pockets One front zipper pocket ____________________________________________________________ Interior Features: One main compartment One zipper pocket One open slide-in pocket,TRUE,TRUE,FALSE,https://henneybear.in/wp-content/uploads/2024/11/H-1171-CB-EUC-1.jpg
31818,HBEUREUC787,Euro City Crossbody (H-1191-CB-EUC),euro-city-crossbody-h-1191-cb-euc,bags & handbags,"Crossbody Bag, Euro City",Henney Bear,,,,,,6999,Type: Crossbody Size: Height17cm*Width10cm*Depth32cm Outer Material: Tapestry Inner Material: Polyester Leather Parts: Faux Leather Country of origin: PRC ____________________________________________________________ Exterior Feature: Spacious main compartment with secure zipper closure One front zipper pocket for quick access One back zipper pocket for added storage Adjustable broad shoulder strap for comfort ____________________________________________________________ Interior Feature: One zipper pocket for valuables One slide-in pocket for essentials,TRUE,TRUE,FALSE,https://henneybear.in/wp-content/uploads/2024/11/H-1191-CB-EUC-1.jpg
31819,HBCROCRB979,Crown Bear Crossbody Bag (H-1191-CB-CRB),crown-bear-crossbody-bag-h-1191-cb-crb,bags & handbags,"Crossbody Bag, Crown Bear",Henney Bear,,,,,,6999,Type: Crossbody Size: Height17cm*Width10cm*Depth32cm Outer Material: Tapestry Inner Material: Polyester Leather Parts: Faux Leather Country of origin: PRC ____________________________________________________________ Exterior Feature: Spacious main compartment with secure zipper closure One front zipper pocket for quick access One back zipper pocket for added storage Adjustable broad shoulder strap for comfort ____________________________________________________________ Interior Feature: One zipper pocket for valuables One slide-in pocket for essentials,TRUE,TRUE,FALSE,https://henneybear.in/wp-content/uploads/2024/11/H-1191-CB-CRB-1.jpg
31820,HBCUTCUB724,Cute Bear Crossbody Bag (H-1191-CB-CUB),cute-bear-crossbody-bag-h-1191-cb-cub,bags & handbags,"Crossbody Bag, Cute Bear",Henney Bear,,,,,,6999,Type: Crossbody Size: Height17cm*Width10cm*Depth32cm Outer Material: Tapestry Inner Material: Polyester Leather Parts: Faux Leather Country of origin: PRC ____________________________________________________________ Exterior Feature: Spacious main compartment with secure zipper closure One front zipper pocket for quick access One back zipper pocket for added storage Adjustable broad shoulder strap for comfort ____________________________________________________________ Interior Feature: One zipper pocket for valuables One slide-in pocket for essentials,TRUE,TRUE,FALSE,https://henneybear.in/wp-content/uploads/2024/11/H-1191-CB-CUB-1.jpg
31821,HBGREBGB310,Green Bear Crossbody (H-1191-CB-GB),green-bear-crossbody-h-1191-cb-gb,bags & handbags,"Crossbody Bag, Green Bear",Henney Bear,,,,,,6999,Type: Crossbody Size: Height17cm*Width10cm*Depth32cm Outer Material: Tapestry Inner Material: Polyester Leather Parts: Faux Leather Country of origin: PRC ____________________________________________________________ Exterior Feature: Spacious main compartment with secure zipper closure One front zipper pocket for quick access One back zipper pocket for added storage Adjustable broad shoulder strap for comfort ____________________________________________________________ Interior Feature: One zipper pocket for valuables One slide-in pocket for essentials,TRUE,TRUE,FALSE,https://henneybear.in/wp-content/uploads/2024/11/H-1191-CB-GB-1.jpg
31822,HBBLUTSA665,Blue Hummingbird Cabin Luggage ��� 20 Inch with TSA Lock (HL-009-20-CL-BHB-TSA),blue-hummingbird-cabin-luggage-20-inch-with-tsa-lock-hl-009-20-cl-bhb-tsa,luggage & bags,"Best Sellers, Blue Hummingbird, Luggage",Henney Bear,,,,,,17999,Type : Cabin Luggage Size : Height38cm*Width25cm*Depth58cm Handle Colour : Copper Telescopic Handle Material : Aluminium Alloy Inch : 20��� Net Weight : 3.5 kg Carrying Capacity : 14 kg Outer Material : Tapestry Inner Material : Polyester Leather Parts : Faux Leather ____________________________________________________________ Exterior Features : Main compartment with zipper closure Two front zipper pockets One top handle 4 way Dual spinner wheels ____________________________________________________________ Interior Features: Signature Lining One main compartment One zipper pocket One slide-in laptop pocket,TRUE,TRUE,FALSE,https://henneybear.in/wp-content/uploads/2021/05/HL-009-20-CL-BHB.jpg
31823,HBWALTSA051,Walk in the Forest Cabin Luggage ��� 20 Inch with TSA Lock (HL-009-20-CL-WFR-TSA),walk-in-the-forest-cabin-luggage-20-inch-with-tsa-lock-hl-009-20-cl-wfr-tsa,luggage & bags,"Luggage, Walk In The Forest",Henney Bear,,,,,,0,Type : Cabin Luggage Size : Height38cm*Width25cm*Depth58cm Handle Colour : Copper Telescopic Handle Material : Aluminium Alloy Inch : 20��� Net Weight : 3.5 kg Carrying Capacity : 14 kg Outer Material : Tapestry Inner Material : Polyester Leather Parts : Faux Leather ____________________________________________________________ Exterior Features : Main compartment with zipper closure Two front zipper pockets One top handle 4 way Dual spinner wheels ____________________________________________________________ Interior Features: Signature Lining One main compartment One zipper pocket One slide-in laptop pocket,TRUE,TRUE,FALSE,https://henneybear.in/wp-content/uploads/2022/11/HL-009-20-CL-WFR.jpg
31824,HBCUTCUB056,Cute Bear Cabin luggage ��� 16 Inch- New Launch (HL-009-16-CL-CUB),cute-bear-cabin-luggage-16-inch-new-launch-hl-009-16-cl-cub,luggage & bags,"Cabin Luggage, Cute Bear, Luggage",Henney Bear,,,,,,15499,Type : Cabin Luggage Size : Height40cm*Width22cm*Depth46cm Handle Colour : Silver Inch : 16��� Net Weight : 3.4 kg Carrying Capacity : 12 kg Outer Material : Tapestry Inner Material : Polyester Leather Parts : Faux Leather Country of origin : PRC ____________________________________________________________ Exterior Features : Main compartment with zipper closure Two front zipper pockets One top handle 4 way Dual spinner wheels ____________________________________________________________ Interior Features: Signature Lining One main compartment One zipper pocket One slide-in laptop pocket,TRUE,TRUE,FALSE,https://henneybear.in/wp-content/uploads/2023/08/HL-009-16-CL-CUB.jpg
31825,HBCUTCUB568,Cute Bear Cabin Luggage ��� 20 Inch- New Launch (HL-009-20-CL-CUB),cute-bear-cabin-luggage-20-inch-new-launch-hl-009-20-cl-cub,luggage & bags,"Cabin Luggage, Cute Bear, Luggage",Henney Bear,,,,,,17999,Type : Cabin Luggage Size : Height38cm*Width25cm*Depth58cm Inch : 20��� Net Weight : 3.5 kg Carrying Capacity : 14 kg Outer Material : Tapestry Inner Material : Polyester Leather Parts : Faux Leather Country of origin : PRC ____________________________________________________________ Exterior Features : Main compartment with zipper closure Two front zipper pockets One top handle 4 way Dual spinner wheels ____________________________________________________________ Interior Features: Signature Lining One main compartment One zipper pocket One slide-in laptop pocket,TRUE,TRUE,FALSE,https://henneybear.in/wp-content/uploads/2023/08/HL-009-20-CL-CUB.jpg
31826,HBBLUTSA119,Blue Hummingbird Cabin Luggage ��� 16 Inch with TSA Lock (HL-009-16-CL-BHB-TSA),blue-hummingbird-cabin-luggage-16-inch-with-tsa-lock-hl-009-16-cl-bhb-tsa,luggage & bags,"Blue Hummingbird, Cabin Luggage, Luggage",Henney Bear,,,,,,15499,Type : Cabin Luggage Size : Height40cm*Width22cm*Depth46cm Handle Colour : Copper Telescopic Handle Material : Aluminium Alloy Inch : 16��� Net Weight : 3.4 kg Carrying Capacity : 12 kg Outer Material : Tapestry Inner Material : Polyester Leather Parts : Faux Leather Country of origin : PRC ____________________________________________________________ Exterior Features : Main compartment with zipper closure Two front zipper pockets One top handle 4 way Dual spinner wheels ____________________________________________________________ Interior Features: Signature Lining One main compartment One zipper pocket One slide-in laptop pocket,TRUE,TRUE,FALSE,https://henneybear.in/wp-content/uploads/2023/08/HL-009-16-CL-BHB.jpg
31827,HBWALTSA124,Walk in the Forest Cabin Luggage ��� 16 Inch with TSA Lock (HL-009-16-CL-WFR-TSA),walk-in-the-forest-cabin-luggage-16-inch-with-tsa-lock-hl-009-16-cl-wfr-tsa,luggage & bags,"Cabin Luggage, Luggage, Walk In The Forest",Henney Bear,,,,,,15499,Type : Cabin Luggage Size : Height40cm*Width22cm*Depth46cm Handle Colour : Copper Telescopic Handle Material : Aluminium Alloy Inch : 16��� Net Weight : 3.4 kg Carrying Capacity : 12 kg Outer Material : Tapestry Inner Material : Polyester Leather Parts : Faux Leather Country of origin : PRC ____________________________________________________________ Exterior Features : Main compartment with zipper closure Two front zipper pockets One top handle 4 way Dual spinner wheels ____________________________________________________________ Interior Features: Signature Lining One main compartment One zipper pocket One slide-in laptop pocket,TRUE,TRUE,FALSE,https://henneybear.in/wp-content/uploads/2023/11/HL-009-16-CL-WFR-2.jpg
